0.00043689,0.0010647,0.0052018,0.0019224,9.3453e-05,0.0004001
2.9971e-05,0.00087292,0.00082009,0.0020205,0.00093074,0.00044985
6.9211e-05,0.0014896,0.0041563,0.0012586,0.00065789,0.00017662
0.00026226,0.0013262,0.00065311,0.002723,0.0011222,0.0014596
0.0010151,0.0014748,0.00096521,0.00090762,6.9015e-05,0.0005417
0.00011386,0.00059282,0.00042978,0.00062677,0.001312,0.0022048
0.0010315,0.00036775,0.000773,0.0016948,0.0004732,0.00050736
0.00049265,6.804e-05,0.00090398,0.0020345,0.0013762,0.00030802
0.00083143,0.001513,0.0016784,0.0028445,0.0002196,3.1287e-05
5.7212e-05,0.00047281,0.0024366,0.00025693,0.00048513,0.00045661
0.00052465,0.00012901,0.003318,0.002686,0.00033835,0.00035294
0.00078494,0.00012714,0.00079254,0.00029505,0.0016086,0.00096551
0.00033634,0.00032238,0.0027253,0.00015126,0.00010548,0.00012924
0.00036642,0.00075522,0.00075245,0.0030742,0.0016213,0.00059557
0.00042734,0.00011432,0.00056207,0.00081217,0.00027826,0.0014456
0.00032757,0.00017925,0.00041859,0.0014088,0.00015905,0.001543
0.0001394,0.00015301,0.0012455,0.0033106,0.00011426,8.1334e-05
0.00038108,0.00010228,0.001393,0.00054259,0.00090162,0.0011028
0.0017235,0.0021678,0.0040059,0.0017739,0.00074165,2.1684e-05
0.00025067,7.0877e-05,0.0004187,0.00082596,0.0019717,0.00014762
0.0005059,0.00039324,0.00045448,0.0012143,6.0057e-05,0.001446
0.00015201,0.00090816,0.00088974,0.0016162,0.0071225,0.0011176
0.00045944,0.0012863,0.00014496,0.0020044,0.00020419,0.0018418
1.7749e-05,0.00047036,5.2211e-05,0.00080503,0.00039849,0.0024286
0.00036809,7.9294e-06,0.0023111,0.0012363,0.00023266,0.0004159
0.00029358,0.00032969,0.00042092,0.0018044,0.0014466,0.0012835
0.00028122,0.0011014,0.0027349,0.00035185,1.2916e-05,0.00025355
0.00026745,0.00021834,0.0016622,0.00055585,0.00094544,0.00078493
0.00017266,0.00050981,0.0020645,0.0038129,0.00033835,3.6286e-05
2.0679e-05,8.7506e-06,0.00055809,0.00050054,0.0027208,0.0015835
4.2042e-05,0.0014191,0.001199,0.00098569,0.00021783,0.0022378
0.00020258,0.00082498,0.0006016,0.0011693,0.00018536,0.0042461
0.0011067,0.00051305,0.0024939,0.00066057,0.000518,0.00079943
5.6892e-05,0.00091053,0.0029643,0.0051676,0.0011092,0.0021669
5.414e-05,0.00056587,0.00061122,0.001266,0.00070113,9.6818e-05
0.00011093,0.0011836,0.0039885,0.0019574,0.0015397,0.00038592
0.0008406,0.00083422,9.0812e-06,0.0033217,0.00012831,0.00084239
0.00011163,0.00033091,7.3682e-05,0.0001026,0.00033546,0.0025739
7.8811e-05,0.00042887,0.0010975,0.0039951,8.8684e-05,0.00019162
0.0002148,0.000134,0.00048151,0.0019093,0.0066475,0.0020459
4.9608e-05,0.00028837,0.0017252,0.0010734,0.00041374,0.00053987
0.00019831,0.00017811,0.00051587,0.0029013,0.00091201,0.0018472
3.5234e-05,0.00031287,0.00091061,0.00077009,0.00055421,0.00015122
0.00028851,0.0011224,0.0025928,0.0024279,0.00044598,0.0014948
0.00030805,9.5312e-05,0.0023886,0.00091505,0.00030743,4.1467e-05
0.00074528,0.00011124,0.003026,0.003519,0.0014713,0.00011475
0.00033956,0.00025409,0.0013043,0.002477,0.00026629,0.00060558
0.00016223,0.00059214,0.0021759,0.0020229,0.00088343,4.9171e-05
0.00021453,0.0010771,0.00036037,0.0018016,0.00040919,0.00015485
0.00040143,7.8643e-06,0.00046958,0.00041022,0.00089029,0.00028768
0.00020304,0.00045151,0.0014717,0.0016787,0.00051307,0.00055254
4.1565e-05,0.00038035,0.0018951,0.00080711,0.0021299,0.0011192
0.00016923,0.00068757,0.0013589,0.0016066,0.00048803,0.00034689
0.00046752,0.00048641,0.0022145,0.0039072,0.0014336,0.00083126
0.00048667,0.0010036,0.0033118,0.00085727,0.00015173,0.00015646
0.0003352,7.1627e-05,0.0012996,0.0030453,0.00464,0.00069633
0.00018219,0.00050575,0.0018147,0.00066806,0.00020588,0.00038645
0.00013118,0.00031972,0.00022755,0.00089501,0.00093188,0.00083597
0.00036223,0.00051644,0.0040655,3.3483e-05,0.00034023,0.0012281
0.00033219,0.00034573,0.0012323,0.00034517,0.0016369,0.0014046
0.00045698,0.00052068,0.0016281,0.0023097,0.00040026,0.00016682
5.5734e-05,0.00032199,0.0045001,0.00073091,0.00027808,0.0028624
0.00070695,0.00046622,0.0014252,0.0012503,0.00078558,0.00037512
0.00092192,0.00011138,0.0023823,0.0031289,0.0024452,0.001483
0.00021174,0.00076175,0.00090156,0.00022422,0.00033395,0.00066129
0.00030052,0.00022221,0.0015164,0.0011158,0.0013507,0.0014732
8.8769e-05,0.00038168,0.00069784,0.00024552,0.0010929,0.00026953
0.00027744,0.0016821,0.00069212,0.0029624,0.0012396,0.00039227
0.0002331,0.00041518,0.0025227,0.00052847,0.00017671,0.00028643
6.5199e-06,0.00032331,0.00077885,0.00069499,0.00027288,5.0178e-05
0.00013694,0.00035549,0.0023023,0.0031112,0.0001185,0.0004105
8.7084e-05,4.067e-05,0.0013171,0.0030906,0.0015378,0.00024163
0.00057019,0.00065161,0.0024894,0.0012918,0.00015332,1.485e-05
5.928e-05,0.0010885,0.00029302,2.0732e-05,0.00029988,0.00030621
0.00025958,0.00041058,0.0022714,0.0017758,0.00014249,0.00085684
0.00043002,0.00071685,0.00079838,0.00060168,0.0010976,0.0015858
